align_step,alpha,bbp_step,beta,dim,feature_projection,feature_rate_ratio,freon_c,grad_mode,h_bulk_edge_q,h_edge_isotropic,h_gap_q,haa_trace_over_n,hww_bulk_edge_q,hww_edge_isotropic,hww_gap_q,hww_top_eig,hww_trace_over_n,loss,lr_v,lr_w,momentum,muon_nesterov,muon_ns_steps,muon_update_scale,optimizer,projected_lambda_residual_norm,projected_residual_teacher_cos,projected_teacher_norm,r_i,r_ii,r_ii_projected,rand_spectrum_high,readout_optimizer,residual_lambda_norm,seed,source,spectral_assume_rank_one,spike_m,step,sv_bulk_edge_q,sv_gap_q,top_h_proxy_eig,top_right_teacher_align_abs,top_singular_value,trace_w_lambda_wt_over_n,trunc_frac,v_norm,w_fro_over_n,width
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.15451917052268982,2.267928851253881,1.8676284551620483,6.40200887573883e-05,0.0006035905098542571,0.008859097075210473,0.007295423652976751,0.00789901427924633,7.580204692203552e-05,0.0018702545203268528,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0006113493582233787,0.3263346254825592,3.0362250804901123,0.004188502673059702,15.687649726867676,98.36166381835938,1.175,sgd,0.0038331644609570503,2,results/control_allbeta_10k/opt=muon_beta=1.5_N=256_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.7373815774917603,10000,46.36149978637695,10.135078430175781,2.0221476554870605,0.4200165569782257,56.496578216552734,4.9677629470825195,0.05,16.629709243774414,1004.6677856445312,256
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.5059457421302795,1.3897708763999663,0.9296013712882996,0.004296549130231142,0.015810804441571236,0.04343033988749895,0.02905004285275936,0.0448608472943306,0.004222027026116848,0.03247589245438576,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.003876526840031147,-0.163029283285141,9.617027282714844,0.03553757071495056,2.5942063331604004,42.845550537109375,1.175,sgd,0.0640241801738739,0,results/control_allbeta_10k/opt=muon_beta=1.5_N=32_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.625898838043213,10000,38.12232971191406,9.522602081298828,1.435547113418579,0.1610572189092636,47.64493179321289,4.323355674743652,0.05,6.020761966705322,1031.6588134765625,32
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.5032156705856323,1.3897708763999663,1.3362071514129639,0.004085483029484749,0.01572548970580101,0.04343033988749895,0.04175647348165512,0.05748196318745613,0.004598571918904781,0.031439803540706635,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0011775725288316607,0.11329653114080429,8.00238037109375,0.03510427102446556,2.8648080825805664,144.64356994628906,1.175,sgd,0.05945538729429245,1,results/control_allbeta_10k/opt=muon_beta=1.5_N=32_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.4934594631195068,10000,37.60152053833008,9.822090148925781,1.8394228219985962,0.15112324059009552,47.42361068725586,4.708937644958496,0.05,5.871015548706055,1043.17724609375,32
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.5085592269897461,1.3897708763999663,0.9329345226287842,0.00449433084577322,0.015892475843429565,0.04343033988749895,0.029154203832149506,0.04504667967557907,0.004253795370459557,0.03375617787241936,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0037749919574707747,-0.13647957146167755,8.726032257080078,0.03522010147571564,2.537743330001831,43.01896286010742,1.175,sgd,0.06399238109588623,2,results/control_allbeta_10k/opt=muon_beta=1.5_N=32_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.5380175113677979,10000,37.11479949951172,9.516056060791016,1.4414937496185303,0.15476161241531372,46.630855560302734,4.355886459350586,0.05,6.157778263092041,1033.146728515625,32
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.08953330665826797,2.943083505599865,1.8927969932556152,1.534342663944699e-05,0.00017486973956692964,0.005748209971874737,0.0036968691274523735,0.003871738910675049,1.8733509932644665e-05,0.00047778774751350284,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0009443738381378353,0.3454001545906067,2.2451419830322266,0.0020915439818054438,29.894777297973633,45.985755920410156,1.175,sgd,0.0014526867307722569,0,results/control_allbeta_10k/opt=muon_beta=1.5_N=512_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.7474275827407837,10000,52.322776794433594,5.991977691650391,1.982330322265625,0.575440526008606,58.314754486083984,4.910877227783203,0.05,23.02675437927246,999.524169921875,512
1000,1.25,0,1.5,1000,bap,1.0,0.5,population,0.08558637648820877,2.943083505599865,1.9951046705245972,1.6017069356166758e-05,0.00016716089157853276,0.005748209971874737,0.003896688809618354,0.004063849803060293,1.9131999579258263e-05,0.00047080760123208165,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0009228506241925061,-0.36816948652267456,2.2411561012268066,0.0020891777239739895,43.30137252807617,46.058048248291016,1.175,sgd,0.0009816016536206007,1,results/control_allbeta_10k/opt=muon_beta=1.5_N=512_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.7650190591812134,10000,52.50734329223633,4.461250305175781,2.08069109916687,0.5785703063011169,56.96859359741211,5.015338897705078,0.05,23.526809692382812,1004.446044921875,512
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.09154127538204193,2.943083505599865,1.9288253784179688,1.56472251546802e-05,0.00017879155348055065,0.005748209971874737,0.003767237067222595,0.003946028649806976,1.9079332560067996e-05,0.00045813695760443807,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0009525651694275439,-0.41662219166755676,2.208014726638794,0.0020889127627015114,42.46095657348633,45.145565032958984,1.175,sgd,0.0010127914138138294,2,results/control_allbeta_10k/opt=muon_beta=1.5_N=512_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.7775554656982422,10000,52.15717697143555,4.602260589599609,2.020366668701172,0.5691315531730652,56.759437561035156,5.001532554626465,0.05,23.25360107421875,1001.3378295898438,512
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.39114582538604736,1.5699644256269403,1.3947817087173462,0.0009922666940838099,0.00611165352165699,0.024530694150420942,0.021793464198708534,0.027905117720365524,0.0011484022252261639,0.015320392325520515,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0005986436153762043,0.16544529795646667,5.899568557739258,0.01715852878987789,3.9669933319091797,204.11781311035156,1.175,sgd,0.03080262988805771,0,results/control_allbeta_10k/opt=muon_beta=1.5_N=64_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.6028437614440918,10000,39.26060104370117,11.993179321289062,1.7859275341033936,0.219906747341156,51.253780364990234,4.703855514526367,0.05,8.183719635009766,1023.9015502929688,64
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.3900032043457031,1.5699644256269403,1.7227842807769775,0.0011510176118463278,0.006093800067901611,0.024530694150420942,0.026918504387140274,0.033012304455041885,0.0012322540860623121,0.013358897529542446,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0022347222547978163,0.1699884980916977,5.556512355804443,0.017002876847982407,4.391917705535889,50.769039154052734,1.175,sgd,0.025832612067461014,1,results/control_allbeta_10k/opt=muon_beta=1.5_N=64_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.6272313594818115,10000,39.38380432128906,10.88840103149414,2.1127874851226807,0.21837621927261353,50.2722053527832,5.0473127365112305,0.05,8.814090728759766,1025.9512939453125,64
500,1.25,0,1.5,1000,bap,1.0,0.5,population,0.3960219919681549,1.5699644256269403,1.1898142099380493,0.0012816159287467599,0.00618784362450242,0.024530694150420942,0.01859084703028202,0.024778690189123154,0.0010992995230481029,0.014203001745045185,0.04,0.04,0.0,0,5,sqrt_aspect,muon,0.0019613925833255053,0.17701394855976105,5.647337436676025,0.017078958451747894,4.062955856323242,54.81760025024414,1.175,sgd,0.026463204994797707,2,results/control_allbeta_10k/opt=muon_beta=1.5_N=64_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.04_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,0,1.5435328483581543,10000,39.54594421386719,9.122749328613281,1.5858361721038818,0.20478135347366333,48.66869354248047,4.502730846405029,0.05,9.30069637298584,1029.3026123046875,64
2000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.0458839051425457,4.047857702507763,1.2963387966156006,4.124484348722035e-06,4.4808501115767285e-05,0.003952986037605237,0.0012659558560699224,0.0013107643462717533,4.318379524193006e-06,0.04651125520467758,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.00866633653640747,0.6004812121391296,22.169925689697266,0.0016652903286740184,2.9480478763580322,4.906613826751709,1.175,sgd,0.010045328177511692,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=1024_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,60.320945739746094,10000,60.97426986694336,165.16482543945312,1.3422226905822754,0.5122105479240417,226.13909912109375,4.528149127960205,0.05,33.7676887512207,1044.892333984375,1024
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.047436852008104324,4.047857702507763,1.4014875888824463,3.726254590219469e-06,4.632505078916438e-05,0.003952986037605237,0.001368640223518014,0.0014149652561172843,4.458290732145542e-06,0.04951053112745285,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.00970836728811264,0.6421432495117188,23.172269821166992,0.0016644599381834269,2.8003995418548584,4.6080780029296875,1.175,sgd,0.011125696823000908,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=1024_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,59.273460388183594,10000,61.13483428955078,166.00384521484375,1.4489244222640991,0.5262792706489563,227.13868713378906,4.674856662750244,0.05,32.09613800048828,1047.5272216796875,1024
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.046741973608732224,4.047857702507763,1.351583480834961,3.989412562077632e-06,4.564645860227756e-05,0.003952986037605237,0.0013199057430028915,0.0013655521906912327,4.395986252347939e-06,0.04481935501098633,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.008742023259401321,0.6365928649902344,22.775558471679688,0.0016642314149066806,3.0476109981536865,4.945791721343994,1.175,sgd,0.009880284778773785,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=1024_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,63.847862243652344,10000,60.962127685546875,163.81341552734375,1.3983254432678223,0.5544797778129578,224.77554321289062,4.609525680541992,0.05,33.21016311645508,1044.5941162109375,1024
2000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.2993186116218567,1.8435417527999325,1.0090632438659668,0.00024293737078551203,0.0023384266532957554,0.014402669943749473,0.007883306592702866,0.010221733711659908,0.00027006553136743605,0.1043458878993988,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0008240776951424778,0.020168982446193695,45.7367057800293,0.013477149419486523,3.1979002952575684,152.13247680664062,1.175,sgd,0.027302749454975128,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=128_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,43.101558685302734,10000,42.11629867553711,87.91011047363281,1.3083819150924683,0.236794114112854,130.0264129638672,4.424753665924072,0.05,11.453248977661133,1113.4212646484375,128
2000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.3401556611061096,1.8435417527999325,1.3668508529663086,0.0002952843497041613,0.0026574661023914814,0.014402669943749473,0.010678522288799286,0.01333598792552948,0.00030094460817053914,0.10419517755508423,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0017132567008957267,0.018035711720585823,50.626129150390625,0.013520591892302036,2.9736227989196777,66.37348175048828,1.175,sgd,0.02663252502679825,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=128_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,41.676509857177734,10000,42.049285888671875,79.5279769897461,1.7070064544677734,0.22383850812911987,121.57726287841797,4.930676460266113,0.05,12.627045631408691,1100.2911376953125,128
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.2883319556713104,1.8435417527999325,1.0753720998764038,0.0003091524704359472,0.0022525934036821127,0.014402669943749473,0.008401344530284405,0.010653938166797161,0.00027322053210809827,0.10135430842638016,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0016128229908645153,-0.015694420784711838,51.16917037963867,0.01346762478351593,2.656487464904785,68.9071273803711,1.175,sgd,0.029135623946785927,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=128_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,50.94358444213867,10000,41.977237701416016,83.43452453613281,1.3637040853500366,0.2580375373363495,125.41175842285156,4.476445198059082,0.05,12.920160293579102,1111.93701171875,128
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.021479420363903046,5.9101670111997295,1.3917205333709717,9.675510455053882e-07,1.0487998224562034e-05,0.002885823735937368,0.0006795510416850448,0.0006900390144437551,1.1061815712309908e-06,0.03686434030532837,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.007180685177445412,0.7379797697067261,19.513059616088867,0.0008316861931234598,2.7184391021728516,4.322693824768066,1.175,sgd,0.007952101528644562,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=2048_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,70.29676818847656,10000,74.29792785644531,243.96681213378906,1.4131999015808105,0.6168475151062012,318.2647399902344,4.63966178894043,0.05,46.25923538208008,1045.83447265625,2048
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.02091408707201481,5.9101670111997295,1.3916453123092651,9.860174259301857e-07,1.021195657813223e-05,0.002885823735937368,0.0006795143126510084,0.0006897262646816671,1.1070018217651523e-06,0.0373261496424675,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.006758411880582571,0.7544201016426086,18.80565071105957,0.0008317051106132567,2.6454834938049316,4.549569606781006,1.175,sgd,0.008094520308077335,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=2048_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,70.71739196777344,10000,74.41377258300781,238.9309844970703,1.4125593900680542,0.6236000657081604,313.3447570800781,4.643102169036865,0.05,46.6985969543457,1046.5504150390625,2048
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.021918192505836487,5.9101670111997295,1.4295605421066284,9.433763921151694e-07,1.0702242434490472e-05,0.002885823735937368,0.0006980276084505022,0.000708729843609035,1.1189588349225232e-06,0.03750642389059067,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.006898826919496059,0.7449491024017334,19.037904739379883,0.000831404875498265,2.729301929473877,4.556585788726807,1.175,sgd,0.008021293208003044,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=2048_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,70.18267059326172,10000,74.41380310058594,244.4091033935547,1.4514787197113037,0.6222426295280457,318.8229064941406,4.693253517150879,0.05,45.677677154541016,1046.746337890625,2048
2500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.19225281476974487,2.267928851253881,1.1732728481292725,6.377901445375755e-05,0.0007509875576943159,0.008859097075210473,0.0045830970630049706,0.00533408485352993,7.082820229697973e-05,0.07326697558164597,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0008429277804680169,0.07864484935998917,31.81869888305664,0.006690178066492081,3.747523784637451,102.6273193359375,1.175,sgd,0.016076451167464256,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=256_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,62.66777420043945,10000,46.37592697143555,139.34255981445312,1.365525722503662,0.32847458124160767,185.71849060058594,4.641797065734863,0.05,16.598369598388672,1125.3524169921875,256
1000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.20115089416503906,2.267928851253881,1.3012597560882568,6.980526086408645e-05,0.0007857456803321838,0.008859097075210473,0.005083045922219753,0.005868791602551937,7.25064383004792e-05,0.06391874700784683,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0010924186790362,0.06039974093437195,39.44286346435547,0.006682370789349079,4.2017998695373535,75.69358825683594,1.175,sgd,0.013705474324524403,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=256_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,80.15653228759766,10000,47.04818344116211,141.5837860107422,1.502410650253296,0.3963935971260071,188.63197326660156,4.751781940460205,0.05,17.364831924438477,1138.046875,256
2000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.18065020442008972,2.267928851253881,1.2398666143417358,6.794156797695905e-05,0.0007056648610159755,0.008859097075210473,0.004843228962272406,0.005548893939703703,7.082254160195589e-05,0.06398739665746689,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.001016764435917139,0.0313042551279068,37.369354248046875,0.006678015924990177,4.095780372619629,82.4335708618164,1.175,sgd,0.014251776970922947,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=256_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,77.59508514404297,10000,46.26420211791992,141.4829559326172,1.420516848564148,0.39016449451446533,187.74716186523438,4.641426086425781,0.05,17.131458282470703,1126.828857421875,256
2500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.5215252041816711,1.3897708763999663,0.634118378162384,0.004082154482603073,0.016297662630677223,0.04343033988749895,0.0198161993175745,0.036113861948251724,0.003972333390265703,0.17809908092021942,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0021024683956056833,-0.0307401604950428,109.28773498535156,0.055497512221336365,2.6609580516815186,116.37322998046875,1.175,sgd,0.06403622031211853,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=32_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,15.1055326461792,10000,37.81045150756836,20.689926147460938,1.1556435823440552,0.10323932766914368,58.5003776550293,4.06766939163208,0.05,5.868623733520508,1041.4339599609375,32
1000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.5400070548057556,1.3897708763999663,0.9186270833015442,0.004151716362684965,0.016875220462679863,0.04343033988749895,0.028707096353173256,0.04558231681585312,0.004307364579290152,0.18824082612991333,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0032356271985918283,0.014337485656142235,115.79129028320312,0.05786295235157013,2.066896438598633,74.98163604736328,1.175,sgd,0.08174776285886765,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=32_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,26.33623695373535,10000,36.44223403930664,27.33892059326172,1.4586341381072998,0.15800967812538147,63.78115463256836,4.410741329193115,0.05,5.91841459274292,1067.62060546875,32
1000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.5197537541389465,1.3897708763999663,0.6736717820167542,0.004231708124279976,0.01624230481684208,0.04343033988749895,0.021052243188023567,0.037294548004865646,0.004019961226731539,0.2058715522289276,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0024452253710478544,-0.03520834818482399,102.0959701538086,0.05630907416343689,1.7340195178985596,98.27667999267578,1.175,sgd,0.09651540219783783,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=32_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,20.446491241455078,10000,36.32379913330078,25.759727478027344,1.1934255361557007,0.12452023476362228,62.083526611328125,4.116440296173096,0.05,5.975158214569092,1057.099365234375,32
2500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.10579470545053482,2.943083505599865,1.2399790287017822,1.59157243615482e-05,0.00020663028408307582,0.005748209971874737,0.0024218340404331684,0.002628464251756668,1.7329321053694002e-05,0.04834233969449997,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.005271452944725752,0.4986899793148041,26.814373016357422,0.003335383953526616,4.056843280792236,11.614585876464844,1.175,sgd,0.010510588996112347,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=512_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,72.13743591308594,10000,52.30368423461914,156.63623046875,1.345773696899414,0.4755603075027466,208.93991088867188,4.5427775382995605,0.05,23.452260971069336,1076.813232421875,512
1500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.09433769434690475,2.943083505599865,1.3761682510375977,1.6666328519931994e-05,0.00018425330927129835,0.005748209971874737,0.002687828615307808,0.0028720819391310215,1.792319744708948e-05,0.046300239861011505,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0051241302862763405,0.5252788066864014,28.871082305908203,0.003332375781610608,4.075603485107422,11.676350593566895,1.175,sgd,0.010223899967968464,1,results/control_allbeta_10k/opt=polar_beta=0.2_N=512_D=1000_alpha=1.25_seed=1_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,79.2155990600586,10000,52.489471435546875,158.59559631347656,1.470505952835083,0.5051453113555908,211.08506774902344,4.698458671569824,0.05,23.99890899658203,1083.25048828125,512
2000,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.09234201163053513,2.943083505599865,1.2981548309326172,1.6318484995281324e-05,0.00018035549146588892,0.005748209971874737,0.002535458654165268,0.002715814160183072,1.766482637322042e-05,0.04528963565826416,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.005409905221313238,0.5201204419136047,27.640958786010742,0.0033310444559901953,4.247560024261475,11.17680549621582,1.175,sgd,0.009914002381265163,2,results/control_allbeta_10k/opt=polar_beta=0.2_N=512_D=1000_alpha=1.25_seed=2_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,76.91983795166016,10000,52.147865295410156,156.21124267578125,1.390496850013733,0.5023565292358398,208.35911560058594,4.630728244781494,0.05,23.747146606445312,1078.4410400390625,512
2500,1.25,0,0.2,1000,bap,0.696436,0.5,population,0.42036497592926025,1.5699644256269403,0.8544541597366333,0.0010064919479191303,0.0065682027488946915,0.024530694150420942,0.013350846245884895,0.019919048994779587,0.0010463991202414036,0.14262308180332184,0.04,0.02785744,0.0,0,5,sqrt_aspect,polar,0.0017183185555040836,0.005508463364094496,69.67388916015625,0.027423927560448647,2.749189853668213,101.38494110107422,1.175,sgd,0.04413199797272682,0,results/control_allbeta_10k/opt=polar_beta=0.2_N=64_D=1000_alpha=1.25_seed=0_grad=population_lrw=0.0278574_lrv=0.04_mom=0_proj=bap_ropt=sgd_ns=5_nesterov=0_scale=sqrt_aspect_freonc=0.5_trunc=0.05_randhi=1.175/metrics.jsonl,1,23.613750457763672,10000,38.76470947265625,47.383689880371094,1.2748191356658936,0.14257019758224487,86.14839935302734,4.286050796508789,0.05,8.242172241210938,1079.031005859375,64
